Wavelength (nm);Absorbance CV;Transmittance CV;;/Users/may-linnskuland/Desktop/spektrometri.sp;;;CV;
668.873;0.000;100.000
669.144;0.000;100.000
669.414;0.000;100.000
669.684;0.000;100.000
669.955;0.000;100.000
670.225;0.000;100.000
670.495;0.000;100.000
670.765;0.000;100.000
671.036;0.000;100.000
671.306;0.000;100.000
671.576;0.000;100.000
671.846;0.000;100.000
672.116;0.000;100.000
672.386;0.000;100.000
672.656;0.000;100.000
672.926;0.000;100.000
673.196;0.000;100.000
673.466;0.000;100.000
673.736;0.000;100.000
674.006;0.000;100.000
674.276;0.000;100.000
674.546;0.000;100.000
674.816;0.000;100.000
675.086;0.000;100.000
675.355;0.000;100.000
675.625;0.000;100.000
675.895;0.000;100.000
676.165;0.000;100.000
676.434;0.000;100.000
676.704;0.000;100.000
676.974;0.000;100.000
677.243;0.000;100.000
677.513;0.000;100.000
677.782;0.000;100.000
678.052;0.000;100.000
678.321;0.000;100.000
678.591;0.000;100.000
678.860;0.000;100.000
679.130;0.000;100.000
679.399;0.000;100.000
679.669;0.000;100.000
679.938;0.000;100.000
680.208;0.000;100.000
680.477;0.000;100.000
680.746;0.000;100.000
681.016;0.000;100.000
681.285;0.000;100.000
681.554;0.000;100.000
681.823;0.000;100.000
682.093;0.000;100.000
682.362;0.000;100.000
682.631;0.000;100.000
682.900;0.000;100.000
683.169;0.000;100.000
683.438;0.000;100.000
683.707;0.000;100.000
683.976;0.000;100.000
684.246;0.000;100.000
684.515;0.000;100.000
